urn:cite:openpal:team2.27,urn:cts:greekLit:tlg0012.tlg001.msA:5.538@λ[1],λ,,lambda
yurn:cite:openpal:team2.28,urn:cts:greekLit:tlg0012.tlg001.msA:5.538@α[1],α,,alpha
urn:cite:openpal:team2.29,urn:cts:greekLit:tlg0012.tlg001.msA:5.538@σ[4],σ,,sigma
urn:cite:openpal:team2.30,urn:cts:greekLit:tlg0012.tlg001.msA:5.538@ε[4],ε,,epsilon
urn:cite:openpal:team2.31,urn:cts:greekLit:tlg0012.tlg001.msA:5.539@δ[1],δ,,delta
urn:cite:openpal:team2.32,urn:cts:greekLit:tlg0012.tlg001.msA:5.539@ο[1],ο,,omicron
urn:cite:openpal:team2.33,urn:cts:greekLit:tlg0012.tlg001.msA:5.539@υ[1],υ,,upsilon
urn:cite:openpal:team2.34,urn:cts:greekLit:tlg0012.tlg001.msA:5.539@π[1],π,,pi
urn:cite:openpal:team2.35,urn:cts:greekLit:tlg0012.tlg001.msA:5.539@η[1],η,,eta
urn:cite:openpal:team2.36,urn:cts:greekLit:tlg0012.tlg001.msA:5.539@σ[1],σ,,sigma
urn:cite:openpal:team2.37,urn:cts:greekLit:tlg0012.tlg001.msA:5.539@ε[1],ε,,epsilon
urn:cite:openpal:team2.38,urn:cts:greekLit:tlg0012.tlg001.msA:5.539@ν[1],ν,,nu
urn:cite:openpal:team2.39,urn:cts:greekLit:tlg0012.tlg001.msA:5.539@δ[2],δ,,delta
urn:cite:openpal:team2.40,urn:cts:greekLit:tlg0012.tlg001.msA:5.539@ε[2],ε,,epsilon
urn:cite:openpal:team2.41,urn:cts:greekLit:tlg0012.tlg001.msA:5.539@ν[1],ν,,nu
urn:cite:openpal:team2.42,urn:cts:greekLit:tlg0012.tlg001.msA:5.539@π[2],π,,pi
urn:cite:openpal:team2.43,urn:cts:greekLit:tlg0012.tlg001.msA:5.539@εσ[1],εσ,,epsilon-sigma ligature
urn:cite:openpal:team2.44,urn:cts:greekLit:tlg0012.tlg001.msA:5.539@ω[1],ω,,omega
urn:cite:openpal:team2.45,urn:cts:greekLit:tlg0012.tlg001.msA:5.539@ων[2],ν,,nu
urn:cite:openpal:team2.46,urn:cts:greekLit:tlg0012.tlg001.msA:5.539@α[1],α,,alpha
urn:cite:openpal:team2.47,urn:cts:greekLit:tlg0012.tlg001.msA:5.539@ρ[1],ρ,,rho
urn:cite:openpal:team2.48,urn:cts:greekLit:tlg0012.tlg001.msA:5.539@α[2],α,,alpha
urn:cite:openpal:team2.49,urn:cts:greekLit:tlg0012.tlg001.msA:5.539@β[1],β,,beta
urn:cite:openpal:team2.50,urn:cts:greekLit:tlg0012.tlg001.msA:5.539@η[2],η,,eta
urn:cite:openpal:team2.51,urn:cts:greekLit:tlg0012.tlg001.msA:5.539@σ[3],σ,,sigma
urn:cite:openpal:team2.52,urn:cts:greekLit:tlg0012.tlg001.msA:5.539@ε[4],ε,,epsilon
urn:cite:openpal:team2.53,urn:cts:greekLit:tlg0012.tlg001.msA:5.539@δ[3],δ,,delta
urn:cite:openpal:team2.54,urn:cts:greekLit:tlg0012.tlg001.msA:5.539@ε[5],ε,,epsilon
urn:cite:openpal:team2.55,urn:cts:greekLit:tlg0012.tlg001.msA:5.539@τ[1],τ,,tau
urn:cite:openpal:team2.56,urn:cts:greekLit:tlg0012.tlg001.msA:5.539@ευ[1],ευ,,epsilon-upsilon ligature
urn:cite:openpal:team2.57,urn:cts:greekLit:tlg0012.tlg001.msA:5.539@χ[1],χ,,chi
urn:cite:openpal:team2.58,urn:cts:greekLit:tlg0012.tlg001.msA:5.539@ε[7],ε,,epsilon
urn:cite:openpal:team2.59,urn:cts:greekLit:tlg0012.tlg001.msA:5.539@ε[8],ε,,epsilon
urn:cite:openpal:team2.60,urn:cts:greekLit:tlg0012.tlg001.msA:5.539@π[3],ε,,pi
urn:cite:openpal:team2.61,urn:cts:greekLit:tlg0012.tlg001.msA:5.539@α[3],α,,alpha
urn:cite:openpal:team2.62,urn:cts:greekLit:tlg0012.tlg001.msA:5.539@υ[3],υ,,upsilon
urn:cite:openpal:team2.63,urn:cts:greekLit:tlg0012.tlg001.msA:5.539@τ[2],τ,,tau
urn:cite:openpal:team2.64,urn:cts:greekLit:tlg0012.tlg001.msA:5.539@ω[2],ω,,omega
urn:cite:openpal:team2.65,urn:cts:greekLit:tlg0012.tlg001.msA:5.539@ι[1],ι,,iota


ObservationId,TextUrn,TextReading,ImageReference,Comments
urn:cite:openpal:team1.1,urn:cts:greekLit:tlg0012.tlg001.msA:2.4@τ[1],τ,"urn:cite:hmt:vaimg.VA024RN-0025@0.1702,0.5522,0.025,0.021",tau
urn:cite:openpal:team1.2,urn:cts:greekLit:tlg0012.tlg001.msA:2.4@ι[1],ι,"urn:cite:hmt:vaimg.VA024RN-0025@0.1852,0.5537,0.014,0.0143",iota
urn:cite:openpal:team1.3,urn:cts:greekLit:tlg0012.tlg001.msA:2.4@μ[1],μ,"urn:cite:hmt:vaimg.VA024RN-0025@0.194,0.5533,0.02,0.0143",mu
urn:cite:openpal:team1.4,urn:cts:greekLit:tlg0012.tlg001.msA:2.4@η[1],η,"urn:cite:hmt:vaimg.VA024RN-0025@0.207,0.5533,0.02,0.0143",eta
urn:cite:openpal:team1.5,urn:cts:greekLit:tlg0012.tlg001.msA:2.4@σ[1],σ,"urn:cite:hmt:vaimg.VA024RN-0025@0.219,0.5533,0.02,0.0143",sigma
urn:cite:openpal:team1.6,urn:cts:greekLit:tlg0012.tlg001.msA:2.4@η[2],η,"urn:cite:hmt:vaimg.VA024RN-0025@0.234,0.5518,0.016,0.0143",eta
urn:cite:openpal:team1.7,urn:cts:greekLit:tlg0012.tlg001.msA:2.4@ι[2],ι,"urn:cite:hmt:vaimg.VA024RN-0025@0.244,0.5586,0.012,0.009",iota
urn:cite:openpal:team1.8,urn:cts:greekLit:tlg0012.tlg001.msA:2.4@ι[1],ε,"urn:cite:hmt:vaimg.VA024RN-0025@0.241,0.5511,0.008,0.009",epsilon
urn:cite:openpal:team1.9,urn:cts:greekLit:tlg0012.tlg001.msA:2.4@ι[3],ι,"urn:cite:hmt:vaimg.VA024RN-0025@0.25,0.5511,0.006,0.009",iota
urn:cite:openpal:team1.10,urn:cts:greekLit:tlg0012.tlg001.msA:2.4@ο[1],ο,"urn:cite:hmt:vaimg.VA024RN-0025@0.26,0.5541,0.012,0.012",omicron
urn:cite:openpal:team1.11,urn:cts:greekLit:tlg0012.tlg001.msA:2.4@λ[1],λ,"urn:cite:hmt:vaimg.VA024RN-0025@0.273,0.5541,0.013,0.0143",lambda
urn:cite:openpal:team1.12,urn:cts:greekLit:tlg0012.tlg001.msA:2.4@ε[2],εσ,"urn:cite:hmt:vaimg.VA024RN-0025@0.283,0.5533,0.021,0.0143",epsilon-sigma ligature
urn:cite:openpal:team1.14,urn:cts:greekLit:tlg0012.tlg001.msA:2.4@η[3],η,"urn:cite:hmt:vaimg.VA024RN-0025@0.298,0.5533,0.013,0.0143",eta
urn:cite:openpal:team1.15,urn:cts:greekLit:tlg0012.tlg001.msA:2.4@ι[4],ι,"urn:cite:hmt:vaimg.VA024RN-0025@0.31,0.5548,0.01,0.012",iota
urn:cite:openpal:team1.16,urn:cts:greekLit:tlg0012.tlg001.msA:2.4@δ[0],δ,"urn:cite:hmt:vaimg.VA024RN-0025@0.316,0.5533,0.016,0.0135",delta
urn:cite:openpal:team1.17,urn:cts:greekLit:tlg0012.tlg001.msA:2.4@ε[3],ε,"urn:cite:hmt:vaimg.VA024RN-0025@0.327,0.5511,0.016,0.0135",epsilon
urn:cite:openpal:team1.18,urn:cts:greekLit:tlg0012.tlg001.msA:2.4@π[1],π,"urn:cite:hmt:vaimg.VA024RN-0025@0.341,0.5533,0.014,0.0135",pi
urn:cite:openpal:team1.19,urn:cts:greekLit:tlg0012.tlg001.msA:2.4@ο[2],ο,"urn:cite:hmt:vaimg.VA024RN-0025@0.352,0.5556,0.011,0.009",omicron
urn:cite:openpal:team1.20,urn:cts:greekLit:tlg0012.tlg001.msA:2.4@λ[2],λ,"urn:cite:hmt:vaimg.VA024RN-0025@0.347,0.5571,0.024,0.015",lambda
urn:cite:openpal:team1.21,urn:cts:greekLit:tlg0012.tlg001.msA:2.4@ε[4],ε,"urn:cite:hmt:vaimg.VA024RN-0025@0.366,0.5548,0.014,0.0105",epsilon
urn:cite:openpal:team1.22,urn:cts:greekLit:tlg0012.tlg001.msA:2.4@α[1],α,"urn:cite:hmt:vaimg.VA024RN-0025@0.378,0.5556,0.014,0.0105",alpha
urn:cite:openpal:team1.23,urn:cts:greekLit:tlg0012.tlg001.msA:2.4@σ[3],σ,"urn:cite:hmt:vaimg.VA024RN-0025@0.387,0.5571,0.014,0.0105",sigma
urn:cite:openpal:team1.24,urn:cts:greekLit:tlg0012.tlg001.msA:2.4@ε[5],επ,"urn:cite:hmt:vaimg.VA024RN-0025@0.402,0.5548,0.019,0.0105",epsilon-pi ligature
urn:cite:openpal:team1.26,urn:cts:greekLit:tlg0012.tlg001.msA:2.4@ι[5],ι,"urn:cite:hmt:vaimg.VA024RN-0025@0.419,0.5548,0.01,0.0105",iota
urn:cite:openpal:team1.27,urn:cts:greekLit:tlg0012.tlg001.msA:2.4@ν[1],ν,"urn:cite:hmt:vaimg.VA024RN-0025@0.426,0.5548,0.014,0.0128",nu
urn:cite:openpal:team1.28,urn:cts:greekLit:tlg0012.tlg001.msA:2.4@η[4],η,"urn:cite:hmt:vaimg.VA024RN-0025@0.441,0.5541,0.012,0.0113",eta
urn:cite:openpal:team1.29,urn:cts:greekLit:tlg0012.tlg001.msA:2.4@υ[0],υ,"urn:cite:hmt:vaimg.VA024RN-0025@0.452,0.5563,0.012,0.0113",upsilon
urn:cite:openpal:team1.30,urn:cts:greekLit:tlg0012.tlg001.msA:2.4@σ[4],σ,"urn:cite:hmt:vaimg.VA024RN-0025@0.461,0.5578,0.009,0.0105",sigma
urn:cite:openpal:team1.31,urn:cts:greekLit:tlg0012.tlg001.msA:2.4@ι[6],ι,"urn:cite:hmt:vaimg.VA024RN-0025@0.468,0.5586,0.009,0.009",iota
urn:cite:openpal:team1.32,urn:cts:greekLit:tlg0012.tlg001.msA:2.4@ν[2],ν,"urn:cite:hmt:vaimg.VA024RN-0025@0.475,0.5571,0.012,0.0113",nu
urn:cite:openpal:team1.33,urn:cts:greekLit:tlg0012.tlg001.msA:2.4@α[2],α,"urn:cite:hmt:vaimg.VA024RN-0025@0.484,0.5563,0.015,0.0098",alpha
urn:cite:openpal:team1.34,urn:cts:greekLit:tlg0012.tlg001.msA:2.4@χ[1],χ,"urn:cite:hmt:vaimg.VA024RN-0025@0.492,0.5586,0.018,0.0158",chi
urn:cite:openpal:team1.35,urn:cts:greekLit:tlg0012.tlg001.msA:2.4@α[3],α,"urn:cite:hmt:vaimg.VA024RN-0025@0.505,0.5548,0.011,0.0105",alpha
urn:cite:openpal:team1.36,urn:cts:greekLit:tlg0012.tlg001.msA:2.4@ι[7],ι,"urn:cite:hmt:vaimg.VA024RN-0025@0.511,0.5548,0.01,0.0135",iota
urn:cite:openpal:team1.37,urn:cts:greekLit:tlg0012.tlg001.msA:2.4@ω[1],ω,"urn:cite:hmt:vaimg.VA024RN-0025@0.519,0.5541,0.013,0.012",omega
urn:cite:openpal:team1.38,urn:cts:greekLit:tlg0012.tlg001.msA:2.4@ν[3],ν,"urn:cite:hmt:vaimg.VA024RN-0025@0.531,0.5548,0.012,0.012",nu
ObservationId,TextUrn,TextReading,ImageReference,Comments
urn:cite:openpal:team5.1,urn:cts:greekLit:tlg0012.tlg001.msB:2.4@τ[1],τ,"urn:cite:hmt:vbimg.VB019RN-0463@0.1371,0.5237,0.018,0.0158",tau
urn:cite:openpal:team5.2,urn:cts:greekLit:tlg0012.tlg001.msB:2.4@ι[1],ι,"urn:cite:hmt:vbimg.VB019RN-0463@0.1502,0.5237,0.012,0.015",iota
urn:cite:openpal:team5.3,urn:cts:greekLit:tlg0012.tlg001.msB:2.4@μ[1],μ,"urn:cite:hmt:vbimg.VB019RN-0463@0.1602,0.5267,0.014,0.012",mu
urn:cite:openpal:team5.4,urn:cts:greekLit:tlg0012.tlg001.msB:2.4@η[1],η,"urn:cite:hmt:vbimg.VB019RN-0463@0.1712,0.5222,0.017,0.0135",eta
urn:cite:openpal:team5.5,urn:cts:greekLit:tlg0012.tlg001.msB:2.4@σ[1],σ,"urn:cite:hmt:vbimg.VB019RN-0463@0.1842,0.5222,0.016,0.0135",sigma
urn:cite:openpal:team5.6,urn:cts:greekLit:tlg0012.tlg001.msB:2.4@η[2],η,"urn:cite:hmt:vbimg.VB019RN-0463@0.1962,0.5222,0.016,0.0135",eta
urn:cite:openpal:team5.7,urn:cts:greekLit:tlg0012.tlg001.msB:2.4@ο[1],ο,"urn:cite:hmt:vbimg.VB019RN-0463@0.2222,0.5199,0.01,0.0173",omicron
urn:cite:openpal:team5.8,urn:cts:greekLit:tlg0012.tlg001.msB:2.4@λ[1],λ,"urn:cite:hmt:vbimg.VB019RN-0463@0.2322,0.5237,0.018,0.0135",lambda
urn:cite:openpal:team5.9,urn:cts:greekLit:tlg0012.tlg001.msB:2.4@εσ[1],εσ,"urn:cite:hmt:vbimg.VB019RN-0463@0.2472,0.5199,0.02,0.0173",epsilon-sigma ligature
urn:cite:openpal:team5.10,urn:cts:greekLit:tlg0012.tlg001.msB:2.4@η[3],η,"urn:cite:hmt:vbimg.VB019RN-0463@0.2643,0.5199,0.017,0.0173",eta
urn:cite:openpal:team5.11,urn:cts:greekLit:tlg0012.tlg001.msB:2.4@δ[1],δ,"urn:cite:hmt:vbimg.VB019RN-0463@0.2863,0.5199,0.018,0.0173",delta
urn:cite:openpal:team5.12,urn:cts:greekLit:tlg0012.tlg001.msB:2.4@ε[1],ε,"urn:cite:hmt:vbimg.VB019RN-0463@0.3003,0.5199,0.02,0.0173",epsilon
urn:cite:openpal:team5.13,urn:cts:greekLit:tlg0012.tlg001.msB:2.4@π[1],π,"urn:cite:hmt:vbimg.VB019RN-0463@0.3193,0.5237,0.021,0.0135",pi
urn:cite:openpal:team5.14,urn:cts:greekLit:tlg0012.tlg001.msB:2.4@ο[2],ο,"urn:cite:hmt:vbimg.VB019RN-0463@0.3363,0.5252,0.013,0.0098",omicron
urn:cite:openpal:team5.15,urn:cts:greekLit:tlg0012.tlg001.msB:2.4@λ[2],λ,"urn:cite:hmt:vbimg.VB019RN-0463@0.3463,0.5244,0.019,0.0105",lambda
urn:cite:openpal:team5.16,urn:cts:greekLit:tlg0012.tlg001.msB:2.4@ε[2],ε,"urn:cite:hmt:vbimg.VB019RN-0463@0.3604,0.5207,0.014,0.0143",epsilon
urn:cite:openpal:team5.17,urn:cts:greekLit:tlg0012.tlg001.msB:2.4@α[1],α,"urn:cite:hmt:vbimg.VB019RN-0463@0.3724,0.5207,0.015,0.0143",alpha
urn:cite:openpal:team5.18,urn:cts:greekLit:tlg0012.tlg001.msB:2.4@σ[3],σ,"urn:cite:hmt:vbimg.VB019RN-0463@0.3844,0.5207,0.016,0.0143",sigma
urn:cite:openpal:team5.19,urn:cts:greekLit:tlg0012.tlg001.msB:2.4@ε[3],ε,"urn:cite:hmt:vbimg.VB019RN-0463@0.4004,0.5177,0.015,0.0173",epsilon
urn:cite:openpal:team5.20,urn:cts:greekLit:tlg0012.tlg001.msB:2.4@π[2],π,"urn:cite:hmt:vbimg.VB019RN-0463@0.4104,0.5229,0.016,0.012",pi
urn:cite:openpal:team5.21,urn:cts:greekLit:tlg0012.tlg001.msB:2.4@ι[2],ι,"urn:cite:hmt:vbimg.VB019RN-0463@0.4244,0.5229,0.008,0.012",iota
urn:cite:openpal:team5.22,urn:cts:greekLit:tlg0012.tlg001.msB:2.4@ν[1],ν,"urn:cite:hmt:vbimg.VB019RN-0463@0.4334,0.5229,0.009,0.0135",nu
urn:cite:openpal:team5.23,urn:cts:greekLit:tlg0012.tlg001.msB:2.4@η[4],η,"urn:cite:hmt:vbimg.VB019RN-0463@0.4424,0.5192,0.015,0.0173",eta
urn:cite:openpal:team5.24,urn:cts:greekLit:tlg0012.tlg001.msB:2.4@υ[1],υ,"urn:cite:hmt:vbimg.VB019RN-0463@0.4555,0.5229,0.012,0.0105",upsilon
urn:cite:openpal:team5.25,urn:cts:greekLit:tlg0012.tlg001.msB:2.4@σ[4],σ,"urn:cite:hmt:vbimg.VB019RN-0463@0.4625,0.5229,0.015,0.0105",sigma
urn:cite:openpal:team5.26,urn:cts:greekLit:tlg0012.tlg001.msB:2.4@ι[3],ι,"urn:cite:hmt:vbimg.VB019RN-0463@0.4735,0.5229,0.009,0.0105",iota
urn:cite:openpal:team5.27,urn:cts:greekLit:tlg0012.tlg001.msB:2.4@ν[2],ν,"urn:cite:hmt:vbimg.VB019RN-0463@0.4795,0.5222,0.016,0.0143",nu
urn:cite:openpal:team5.28,urn:cts:greekLit:tlg0012.tlg001.msB:2.4@αχ[1],αχ,"urn:cite:hmt:vbimg.VB019RN-0463@0.4935,0.5207,0.017,0.015",alpha-chi ligature
urn:cite:openpal:team5.29,urn:cts:greekLit:tlg0012.tlg001.msB:2.4@α[2],α,"urn:cite:hmt:vbimg.VB019RN-0463@0.5055,0.5207,0.013,0.0128",alpha
urn:cite:openpal:team5.30,urn:cts:greekLit:tlg0012.tlg001.msB:2.4@ι[6],ι,"urn:cite:hmt:vbimg.VB019RN-0463@0.5165,0.5229,0.008,0.0075",iota
urn:cite:openpal:team5.31,urn:cts:greekLit:tlg0012.tlg001.msB:2.4@ω[1],ω,"urn:cite:hmt:vbimg.VB019RN-0463@0.5235,0.5229,0.018,0.0083",omega
urn:cite:openpal:team5.32,urn:cts:greekLit:tlg0012.tlg001.msB:2.4@ν[3],ν,"urn:cite:hmt:vbimg.VB019RN-0463@0.5405,0.5214,0.014,0.015",nu
ObservationId,TextUrn,TextReading,ImageReference,Comments
urn:cite:openpal:team3.1,urn:cts:greekLit:tlg0012.tlg001.vgf64:2.4@τ[1],τ,"urn:cite:hmt:vgf64img.VGF64_1447@0.058,0.7065,0.022,0.0289",tau
urn:cite:openpal:team3.2,urn:cts:greekLit:tlg0012.tlg001.vgf64:2.4@ι[1],ι,"urn:cite:hmt:vgf64img.VGF64_1447@0.075,0.7182,0.015,0.0172",iota
urn:cite:openpal:team3.3,urn:cts:greekLit:tlg0012.tlg001.vgf64:2.4@μ[1],μ,"urn:cite:hmt:vgf64img.VGF64_1447@0.084,0.7189,0.023,0.0179",mu
urn:cite:openpal:team3.4,urn:cts:greekLit:tlg0012.tlg001.vgf64:2.4@η[1],η,"urn:cite:hmt:vgf64img.VGF64_1447@0.101,0.7203,0.019,0.0165",eta
urn:cite:openpal:team3.5,urn:cts:greekLit:tlg0012.tlg001.vgf64:2.4@σ[1],σ,"urn:cite:hmt:vgf64img.VGF64_1447@0.115,0.7251,0.017,0.0124",sigma
urn:cite:openpal:team3.6,urn:cts:greekLit:tlg0012.tlg001.vgf64:2.4@η[2],η,"urn:cite:hmt:vgf64img.VGF64_1447@0.125,0.7196,0.024,0.0179",eta
urn:cite:openpal:team3.7,urn:cts:greekLit:tlg0012.tlg001.vgf64:2.4@ο[1],ο,"urn:cite:hmt:vgf64img.VGF64_1447@0.159,0.7265,0.017,0.0124",omicron
urn:cite:openpal:team3.8,urn:cts:greekLit:tlg0012.tlg001.vgf64:2.4@λ[1],λ,"urn:cite:hmt:vgf64img.VGF64_1447@0.166,0.723,0.031,0.0213",lambda
urn:cite:openpal:team3.9,urn:cts:greekLit:tlg0012.tlg001.vgf64:2.4@ε[1],ε,"urn:cite:hmt:vgf64img.VGF64_1447@0.19,0.7265,0.013,0.0137",epsilon
urn:cite:openpal:team3.10,urn:cts:greekLit:tlg0012.tlg001.vgf64:2.4@σ[2],σ,"urn:cite:hmt:vgf64img.VGF64_1447@0.202,0.7265,0.019,0.0137",sigma
urn:cite:openpal:team3.11,urn:cts:greekLit:tlg0012.tlg001.vgf64:2.4@η[3],η,"urn:cite:hmt:vgf64img.VGF64_1447@0.215,0.7271,0.015,0.0137",eta
urn:cite:openpal:team3.12,urn:cts:greekLit:tlg0012.tlg001.vgf64:2.4@δ[1],δ,"urn:cite:hmt:vgf64img.VGF64_1447@0.226,0.7182,0.018,0.0247",delta
urn:cite:openpal:team3.13,urn:cts:greekLit:tlg0012.tlg001.vgf64:2.4@ε[2],ε,"urn:cite:hmt:vgf64img.VGF64_1447@0.236,0.7292,0.014,0.0158",epsilon
urn:cite:openpal:team3.14,urn:cts:greekLit:tlg0012.tlg001.vgf64:2.4@π[1],π,"urn:cite:hmt:vgf64img.VGF64_1447@0.251,0.7278,0.02,0.0151",pi
urn:cite:openpal:team3.15,urn:cts:greekLit:tlg0012.tlg001.vgf64:2.4@ο[2],ο,"urn:cite:hmt:vgf64img.VGF64_1447@0.266,0.7292,0.015,0.0117",omicron
urn:cite:openpal:team3.16,urn:cts:greekLit:tlg0012.tlg001.vgf64:2.4@λ[2],λ,"urn:cite:hmt:vgf64img.VGF64_1447@0.277,0.7271,0.02,0.0179",lambda
urn:cite:openpal:team3.17,urn:cts:greekLit:tlg0012.tlg001.vgf64:2.4@λ[3],λ,"urn:cite:hmt:vgf64img.VGF64_1447@0.29,0.7271,0.017,0.0179",lambda
urn:cite:openpal:team3.18,urn:cts:greekLit:tlg0012.tlg001.vgf64:2.4@ε[3],ε,"urn:cite:hmt:vgf64img.VGF64_1447@0.302,0.7285,0.017,0.0165",epsilon
urn:cite:openpal:team3.19,urn:cts:greekLit:tlg0012.tlg001.vgf64:2.4@α[1],α,"urn:cite:hmt:vgf64img.VGF64_1447@0.316,0.7285,0.02,0.0165",alpha
urn:cite:openpal:team3.20,urn:cts:greekLit:tlg0012.tlg001.vgf64:2.4@σ[3],σ,"urn:cite:hmt:vgf64img.VGF64_1447@0.333,0.7306,0.012,0.0151",sigma
urn:cite:openpal:team3.21,urn:cts:greekLit:tlg0012.tlg001.vgf64:2.4@επ[1],επ,"urn:cite:hmt:vgf64img.VGF64_1447@0.338,0.7162,0.039,0.033",epsilon-pi ligature
urn:cite:openpal:team3.22,urn:cts:greekLit:tlg0012.tlg001.vgf64:2.4@ι[2],ι,"urn:cite:hmt:vgf64img.VGF64_1447@0.371,0.7333,0.011,0.0117",iota
urn:cite:openpal:team3.23,urn:cts:greekLit:tlg0012.tlg001.vgf64:2.4@ν[1],ν,"urn:cite:hmt:vgf64img.VGF64_1447@0.382,0.7299,0.017,0.0179",nu
urn:cite:openpal:team3.24,urn:cts:greekLit:tlg0012.tlg001.vgf64:2.4@η[4],η,"urn:cite:hmt:vgf64img.VGF64_1447@0.395,0.7306,0.015,0.0151",eta
urn:cite:openpal:team3.25,urn:cts:greekLit:tlg0012.tlg001.vgf64:2.4@υ[1],υ,"urn:cite:hmt:vgf64img.VGF64_1447@0.406,0.732,0.02,0.0144",upsilon
urn:cite:openpal:team3.26,urn:cts:greekLit:tlg0012.tlg001.vgf64:2.4@σ[4],σ,"urn:cite:hmt:vgf64img.VGF64_1447@0.418,0.732,0.014,0.0144",sigma
urn:cite:openpal:team3.27,urn:cts:greekLit:tlg0012.tlg001.vgf64:2.4@ι[3],ι,"urn:cite:hmt:vgf64img.VGF64_1447@0.427,0.7326,0.011,0.0137",iota
urn:cite:openpal:team3.28,urn:cts:greekLit:tlg0012.tlg001.vgf64:2.4@ν[2],ν,"urn:cite:hmt:vgf64img.VGF64_1447@0.433,0.7326,0.016,0.0179",nu
urn:cite:openpal:team3.29,urn:cts:greekLit:tlg0012.tlg001.vgf64:2.4@α[2],α,"urn:cite:hmt:vgf64img.VGF64_1447@0.445,0.7278,0.027,0.0158",alpha
urn:cite:openpal:team3.30,urn:cts:greekLit:tlg0012.tlg001.vgf64:2.4@χ[1],χ,"urn:cite:hmt:vgf64img.VGF64_1447@0.446,0.7292,0.038,0.0296",chi
urn:cite:openpal:team3.31,urn:cts:greekLit:tlg0012.tlg001.vgf64:2.4@α[3],α,"urn:cite:hmt:vgf64img.VGF64_1447@0.475,0.7313,0.018,0.0131",alpha
urn:cite:openpal:team3.32,urn:cts:greekLit:tlg0012.tlg001.vgf64:2.4@ι[4],ι,"urn:cite:hmt:vgf64img.VGF64_1447@0.489,0.7313,0.011,0.0131",iota
urn:cite:openpal:team3.33,urn:cts:greekLit:tlg0012.tlg001.vgf64:2.4@ω[1],ω,"urn:cite:hmt:vgf64img.VGF64_1447@0.497,0.7326,0.023,0.0131",omega
urn:cite:openpal:team3.34,urn:cts:greekLit:tlg0012.tlg001.vgf64:2.4@ν[3],ν,"urn:cite:hmt:vgf64img.VGF64_1447@0.514,0.7326,0.014,0.0137",nu
